4.0	0.8999999761581421	0
4.0	0.4909999966621399	0
4.0	0.3400000035762787	0
3.0	0.9100000262260437	0
2.0	0.08799999952316284	1
3.0	0.6470000147819519	0
3.0	0.23399999737739563	0
4.0	0.7099999785423279	0
5.0	0.3700000047683716	0
4.0	0.8970000147819519	0
2.0	0.06499999761581421	1
1.0	0.45500001311302185	0
5.0	0.8109999895095825	0
5.0	0.6290000081062317	0
5.0	0.17499999701976776	0
2.0	0.14300000667572021	1
4.0	0.39500001072883606	0
3.0	0.47600001096725464	0
5.0	0.028999999165534973	1
5.0	0.28700000047683716	1
3.0	0.5019999742507935	0
3.0	1.0	0
5.0	0.2460000067949295	1
2.0	0.9670000076293945	0
2.0	0.8330000042915344	0
3.0	0.11400000005960464	1
5.0	0.9079999923706055	0
4.0	0.9700000286102295	0
3.0	0.05000000074505806	1
3.0	0.42899999022483826	0
4.0	0.3799999952316284	0
5.0	0.8510000109672546	0
1.0	0.4860000014305115	0
1.0	0.7860000133514404	0
5.0	0.9229999780654907	0
2.0	0.6290000081062317	0
4.0	0.6330000162124634	0
4.0	0.8640000224113464	0
3.0	0.3569999933242798	0
4.0	0.4000000059604645	0
4.0	0.9100000262260437	0
1.0	0.3580000102519989	0
2.0	0.013000000268220901	1
2.0	0.8309999704360962	0
2.0	0.4740000069141388	0
2.0	0.9449999928474426	0
1.0	0.7549999952316284	0
4.0	0.8399999737739563	0
3.0	0.6019999980926514	0
4.0	0.4359999895095825	0
4.0	0.6060000061988831	0
1.0	0.023000000044703484	1
2.0	0.2590000033378601	1
4.0	0.6510000228881836	0
4.0	0.9629999995231628	0
3.0	0.6909999847412109	0
5.0	0.625	0
4.0	0.4779999852180481	0
2.0	0.33500000834465027	1
2.0	0.5180000066757202	0
3.0	0.3009999990463257	1
3.0	0.40700000524520874	0
5.0	0.08799999952316284	1
4.0	0.023000000044703484	1
1.0	0.7839999794960022	0
3.0	0.40299999713897705	0
4.0	0.890999972820282	0
3.0	0.024000000208616257	1
5.0	0.9670000076293945	0
4.0	0.6510000228881836	0
5.0	0.39100000262260437	0
5.0	0.5299999713897705	0
2.0	0.26100000739097595	1
2.0	0.09399999678134918	1
2.0	0.4740000069141388	0
1.0	0.9710000157356262	0
4.0	0.7350000143051147	0
2.0	0.6869999766349792	0
1.0	0.7870000004768372	0
2.0	0.02500000037252903	1
1.0	0.1080000028014183	1
1.0	0.19300000369548798	1
3.0	0.9919999837875366	0
2.0	0.09399999678134918	1
3.0	0.9229999780654907	0
1.0	0.14300000667572021	1
1.0	0.4560000002384186	0
5.0	0.08699999749660492	1
2.0	0.4749999940395355	0
1.0	0.7450000047683716	0
5.0	0.847000002861023	0
3.0	0.8650000095367432	0
5.0	0.014999999664723873	1
4.0	0.2669999897480011	1
3.0	0.9800000190734863	0
3.0	0.012000000104308128	1
1.0	0.2800000011920929	1
3.0	0.21899999678134918	0
5.0	0.1770000010728836	1
5.0	0.2460000067949295	1
4.0	0.41600000858306885	0
5.0	0.7360000014305115	0
1.0	0.8460000157356262	0
2.0	0.5550000071525574	0
4.0	0.05000000074505806	1
3.0	0.013000000268220901	1
5.0	0.014000000432133675	1
3.0	0.5529999732971191	0
5.0	0.8560000061988831	0
4.0	0.3319999873638153	1
5.0	0.593999981880188	0
2.0	0.1120000034570694	1
5.0	0.878000020980835	0
1.0	0.6690000295639038	0
2.0	0.843999981880188	0
5.0	0.5059999823570251	0
2.0	0.8579999804496765	0
1.0	0.5180000066757202	0
4.0	0.04800000041723251	1
5.0	0.9150000214576721	0
3.0	0.2680000066757202	0
1.0	0.9100000262260437	0
3.0	0.035999998450279236	1
5.0	0.2759999930858612	1
1.0	0.6800000071525574	0
2.0	0.5450000166893005	0
3.0	0.34200000762939453	1
5.0	0.39399999380111694	0
1.0	0.7620000243186951	0
4.0	0.2720000147819519	1
1.0	0.41600000858306885	0
5.0	0.3790000081062317	0
4.0	0.20200000703334808	1
3.0	0.367000013589859	0
3.0	0.8410000205039978	0
1.0	0.7360000014305115	0
4.0	0.06700000166893005	1
4.0	0.29600000381469727	1
1.0	0.4050000011920929	0
1.0	0.5230000019073486	0
3.0	0.8880000114440918	0
3.0	0.2709999978542328	1
1.0	0.3880000114440918	1
1.0	0.8429999947547913	0
2.0	0.37299999594688416	0
2.0	0.23000000417232513	1
4.0	0.45100000500679016	0
1.0	0.6370000243186951	0
2.0	0.4830000102519989	0
1.0	0.9819999933242798	0
5.0	0.13300000131130219	1
3.0	0.8600000143051147	0
2.0	0.3499999940395355	0
5.0	0.4300000071525574	0
5.0	0.722000002861023	0
2.0	0.7260000109672546	0
4.0	0.07900000363588333	1
4.0	0.7900000214576721	0
1.0	0.2150000035762787	0
1.0	0.8429999947547913	0
4.0	0.9559999704360962	0
2.0	0.6629999876022339	0
5.0	0.5559999942779541	0
4.0	0.6940000057220459	0
3.0	0.11699999868869781	1
1.0	0.550000011920929	0
4.0	0.5389999747276306	0
3.0	0.8550000190734863	0
1.0	0.531000018119812	0
1.0	0.5540000200271606	0
1.0	0.46799999475479126	0
3.0	0.7870000004768372	0
4.0	0.8190000057220459	0
3.0	0.02800000086426735	1
1.0	0.2809999883174896	0
5.0	0.6209999918937683	0
3.0	0.3449999988079071	0
4.0	0.39100000262260437	0
3.0	0.8880000114440918	0
3.0	0.8019999861717224	0
2.0	0.5099999904632568	0
2.0	0.996999979019165	0
5.0	0.492000013589859	0
2.0	0.9739999771118164	0
5.0	0.12200000137090683	1
5.0	0.7390000224113464	0
3.0	0.11400000005960464	1
5.0	0.6650000214576721	0
1.0	0.6420000195503235	0
1.0	0.19200000166893005	1
4.0	0.718999981880188	0
3.0	0.6309999823570251	0
1.0	0.6389999985694885	0
5.0	0.6840000152587891	0
4.0	0.5130000114440918	0
1.0	0.4230000078678131	0
4.0	0.5249999761581421	0
1.0	0.004000000189989805	1
1.0	0.5759999752044678	0
1.0	0.44600000977516174	0
2.0	0.34599998593330383	1
2.0	0.38499999046325684	0
3.0	0.8240000009536743	0
4.0	0.5009999871253967	0
2.0	0.6740000247955322	0
5.0	0.2070000022649765	1
2.0	0.503000020980835	0
3.0	0.41499999165534973	0
4.0	0.014000000432133675	1
2.0	0.02800000086426735	1
2.0	0.42500001192092896	0
2.0	0.18700000643730164	1
4.0	0.9139999747276306	0
1.0	0.257999986410141	1
3.0	0.6119999885559082	0
3.0	0.05400000140070915	1
2.0	0.9620000123977661	0
2.0	0.8069999814033508	0
3.0	0.7009999752044678	0
3.0	0.296999990940094	1
1.0	0.628000020980835	0
1.0	0.6420000195503235	0
4.0	0.32199999690055847	1
4.0	0.9670000076293945	0
2.0	0.45899999141693115	0
3.0	0.12399999797344208	0
3.0	0.1379999965429306	0
1.0	0.4230000078678131	0
5.0	0.9490000009536743	0
3.0	0.7179999947547913	0
5.0	0.6259999871253967	0
4.0	0.8529999852180481	0
1.0	0.328000009059906	1
3.0	0.09600000083446503	1
2.0	0.7039999961853027	0
3.0	0.734000027179718	0
5.0	0.6940000057220459	0
3.0	0.0689999982714653	1
1.0	0.7979999780654907	0
1.0	0.18799999356269836	1
3.0	0.527999997138977	0
4.0	0.47600001096725464	0
3.0	0.9660000205039978	0
3.0	0.7279999852180481	0
2.0	0.7720000147819519	0
2.0	0.3019999861717224	1
3.0	0.05900000035762787	1
4.0	0.9580000042915344	0
4.0	0.41100001335144043	0
5.0	0.718999981880188	0
3.0	0.7710000276565552	0
1.0	0.718999981880188	0
4.0	0.46299999952316284	0
5.0	0.20900000631809235	1
5.0	0.07900000363588333	0
1.0	0.04600000008940697	1
4.0	0.5950000286102295	0
3.0	0.7379999756813049	0
5.0	0.6019999980926514	0
4.0	0.6940000057220459	0
5.0	0.6790000200271606	0
4.0	0.9200000166893005	0
5.0	0.6380000114440918	0
1.0	0.4059999883174896	0
2.0	0.8769999742507935	0
1.0	0.7889999747276306	0
2.0	0.41100001335144043	0
1.0	0.925000011920929	0
3.0	0.7239999771118164	0
3.0	0.6980000138282776	0
2.0	0.14000000059604645	1
4.0	0.35600000619888306	0
4.0	0.4909999966621399	0
2.0	0.3009999990463257	1
3.0	0.7990000247955322	0
5.0	0.1289999932050705	1
5.0	0.9589999914169312	0
3.0	0.9789999723434448	0
1.0	0.9789999723434448	0
1.0	0.33899998664855957	1
1.0	0.7379999756813049	0
5.0	0.6859999895095825	0
1.0	0.9660000205039978	0
2.0	0.6679999828338623	0
5.0	0.05999999865889549	1
5.0	0.4189999997615814	0
1.0	0.2750000059604645	1
4.0	0.17100000381469727	1
3.0	0.5799999833106995	0
1.0	0.2460000067949295	0
3.0	0.33000001311302185	1
5.0	0.4869999885559082	0
3.0	0.8880000114440918	0
4.0	0.25099998712539673	1
1.0	0.04600000008940697	1
1.0	0.4740000069141388	0
4.0	0.7110000252723694	0
1.0	0.5320000052452087	0
2.0	0.47699999809265137	0
4.0	0.10100000351667404	1
2.0	0.17599999904632568	0
4.0	0.7580000162124634	0
5.0	0.15199999511241913	1
3.0	0.7870000004768372	0
1.0	0.968999981880188	0
3.0	0.012000000104308128	1
3.0	0.3199999928474426	1
2.0	0.7509999871253967	0
3.0	0.8330000042915344	0
2.0	0.7599999904632568	0
2.0	0.8180000185966492	0
4.0	0.828000009059906	0
4.0	0.8560000061988831	0
5.0	0.9150000214576721	0
2.0	0.6119999885559082	0
2.0	0.38600000739097595	0
2.0	0.6620000004768372	0
4.0	0.28299999237060547	1
1.0	0.3630000054836273	1
3.0	0.7760000228881836	0
1.0	0.7059999704360962	0
2.0	0.45500001311302185	0
3.0	0.37599998712539673	0
1.0	0.0860000029206276	1
5.0	0.22200000286102295	1
4.0	0.5370000004768372	0
3.0	0.13699999451637268	1
4.0	0.45399999618530273	0
4.0	0.07400000095367432	1
1.0	0.9769999980926514	0
4.0	0.8989999890327454	0
1.0	0.6079999804496765	0
3.0	0.45899999141693115	0
2.0	0.4699999988079071	0
2.0	0.5260000228881836	0
1.0	0.9020000100135803	0
2.0	0.1850000023841858	1
4.0	0.0729999989271164	1
1.0	0.3799999952316284	1
3.0	0.09799999743700027	1
4.0	0.9589999914169312	0
2.0	0.5659999847412109	0
1.0	0.6930000185966492	0
5.0	0.20600000023841858	0
1.0	0.8989999890327454	0
3.0	0.7979999780654907	0
2.0	0.27300000190734863	1
2.0	0.5709999799728394	0
4.0	0.8849999904632568	0
1.0	0.6740000247955322	0
4.0	0.5709999799728394	0
5.0	0.03700000047683716	1
1.0	0.1340000033378601	1
4.0	0.03799999877810478	1
3.0	0.45899999141693115	0
4.0	0.34200000762939453	0
4.0	0.5099999904632568	0
3.0	0.9950000047683716	0
2.0	0.4050000011920929	0
1.0	0.5830000042915344	0
3.0	0.8119999766349792	0
1.0	0.10400000214576721	1
